,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
46,Belcaro,39.70504350655012,-104.95047721653397,Garbanzo Mediterranean Fresh,39.7053464,-104.9424205,Fast Food Restaurant
47,Washington Park,39.701238288585344,-104.96626674607099,Fooducopia,39.700413,-104.96436000000001,American Restaurant
48,Washington Park,39.701238288585344,-104.96626674607099,Homegrown Tap and Dough,39.6982471411256,-104.96221350425822,Italian Restaurant
49,Washington Park,39.701238288585344,-104.96626674607099,Washington Park,39.70145984831918,-104.97312030655681,Park
50,Washington Park,39.701238288585344,-104.96626674607099,Bonnie Brae Ice Cream,39.70217476973622,-104.95955519980402,Ice Cream Shop
51,Washington Park,39.701238288585344,-104.96626674607099,Devil's Food,39.69794319617358,-104.9615967484597,American Restaurant
52,Washington Park,39.701238288585344,-104.96626674607099,Max Gill and Grill,39.6974467683036,-104.9615386595452,Bar
53,Washington Park,39.701238288585344,-104.96626674607099,Bonnie Brae Wine & Liquor Mart,39.7023355,-104.9595705,Liquor Store
54,Washington Park,39.701238288585344,-104.96626674607099,Washington Park Recreation Center,39.70274740321621,-104.97032074622322,Gym
55,Washington Park,39.701238288585344,-104.96626674607099,Ink Coffee - University Blvd.,39.70348616558853,-104.95968861743543,Coffee Shop
56,Washington Park,39.701238288585344,-104.96626674607099,Devils Food Coffee Shop,39.69821280441273,-104.96157730720192,Coffee Shop
57,Washington Park,39.701238288585344,-104.96626674607099,Grillin Wings,39.703219919952645,-104.95962853856913,Wings Joint
58,Washington Park,39.701238288585344,-104.96626674607099,Old Gaylord Street,39.698182820141085,-104.96172766485365,Gift Shop
59,Washington Park,39.701238288585344,-104.96626674607099,Reiver's Bar and Grill,39.696828272281216,-104.96178746528244,American Restaurant
60,Washington Park,39.701238288585344,-104.96626674607099,Washington Park Grille,39.696768465551635,-104.96163073853371,Italian Restaurant
61,Washington Park,39.701238288585344,-104.96626674607099,Charcoal Bistro,39.697812251697684,-104.96155820133086,Breakfast Spot
62,Washington Park,39.701238288585344,-104.96626674607099,Katherine's French Bakery,39.702986864001765,-104.95909248209136,Bakery
63,Washington Park,39.701238288585344,-104.96626674607099,Agave Taco Bar,39.69667006259706,-104.96130701058033,Taco Place
64,Washington Park,39.701238288585344,-104.96626674607099,Bonnie Brae Tavern,39.70251288729781,-104.9590280562454,American Restaurant
65,Washington Park,39.701238288585344,-104.96626674607099,The Local,39.69662192702481,-104.96124419457985,Sandwich Place
66,Washington Park,39.701238288585344,-104.96626674607099,Fingers & Toes,39.703057368138374,-104.95949819938136,Spa
67,Washington Park,39.701238288585344,-104.96626674607099,The Tavern Wash Park,39.69711705282629,-104.96162946272362,American Restaurant
68,Washington Park,39.701238288585344,-104.96626674607099,Campus Lounge,39.703665982956025,-104.95949732174338,Bar
69,Washington Park,39.701238288585344,-104.96626674607099,washington park grand tree with grounding roots,39.703072769332415,-104.97160278114062,Tree
70,Washington Park,39.701238288585344,-104.96626674607099,Wash Park Volleyball,39.70114040870072,-104.97219800949097,Volleyball Court
71,Washington Park,39.701238288585344,-104.96626674607099,The Single Tract Factory,39.698064,-104.961857,Athletics & Sports
72,Washington Park,39.701238288585344,-104.96626674607099,Sports Plus,39.697753999999996,-104.962043,Sporting Goods Shop
73,Washington Park,39.701238288585344,-104.96626674607099,The Cookery At Myrtle Hill,39.698074,-104.96158,Restaurant
74,Washington Park,39.701238288585344,-104.96626674607099,The Paper Lady,39.698119,-104.961502,Paper / Office Supplies Store
75,Washington Park,39.701238288585344,-104.96626674607099,The Parthenon,39.696439,-104.964855,Plaza
76,Washington Park,39.701238288585344,-104.96626674607099,Smith Lake,39.70571264557717,-104.96936173649424,Lake
77,Washington Park,39.701238288585344,-104.96626674607099,Escapar Massage,39.69761560281535,-104.96161371454346,Massage Studio
78,Washington Park,39.701238288585344,-104.96626674607099,Perdida,39.697385,-104.961852,Restaurant
79,Washington Park,39.701238288585344,-104.96626674607099,Furry Scurry,39.69678294451729,-104.96961746880186,Park
80,Washington Park,39.701238288585344,-104.96626674607099,"Renew Massage Studio, LLC",39.7027498,-104.9597398,Massage Studio
81,Washington Park,39.701238288585344,-104.96626674607099,Smith Lake Boathouse at Washington Park,39.703844179296496,-104.97227596733674,Lake
82,Washington Park,39.701238288585344,-104.96626674607099,Pink's,39.702929118963574,-104.95965725228123,Boutique
83,Washington Park,39.701238288585344,-104.96626674607099,Hydrate IV Bar - Bonnie Brae,39.70283,-104.95954,Spa
84,Washington Park,39.701238288585344,-104.96626674607099,Heinz Co. Salon,39.696719,-104.96198700000001,Salon / Barbershop
85,Washington Park,39.701238288585344,-104.96626674607099,Kindness Yoga,39.703709,-104.959745,Yoga Studio
86,Washington Park,39.701238288585344,-104.96626674607099,On3 Software,39.6967581989518,-104.96185516602951,IT Services
87,Washington Park,39.701238288585344,-104.96626674607099,Wash Park Bike Trail,39.704063355197775,-104.97268672640259,Bike Trail
88,Washington Park,39.701238288585344,-104.96626674607099,Wish Gifts,39.702126,-104.958928,Gift Shop
89,Washington Park,39.701238288585344,-104.96626674607099,South Gaylord Street Fair,39.696698237695955,-104.96174413358739,Arts & Entertainment
90,Washington Park,39.701238288585344,-104.96626674607099,Washington Park North Tennis Courts,39.69835577089051,-104.97271525137675,Tennis Court
91,Washington Park,39.701238288585344,-104.96626674607099,Brightmarten Restaurant & Bar,39.70275289,-104.95899853,Restaurant
92,Washington Park,39.701238288585344,-104.96626674607099,Lucy Sky,39.69663,-104.961652,Marijuana Dispensary
93,Washington Park West,39.70257542873643,-104.97990433656067,Vert Kitchen,39.70378741215252,-104.98035545217482,Sandwich Place
94,Washington Park West,39.70257542873643,-104.97990433656067,Wash Perk,39.7022049519705,-104.97705888812432,Coffee Shop
95,Washington Park West,39.70257542873643,-104.97990433656067,Kentucky Inn,39.70042471760578,-104.98015506057293,Dive Bar
96,Washington Park West,39.70257542873643,-104.97990433656067,Washington Park,39.70145984831918,-104.97312030655681,Park
97,Washington Park West,39.70257542873643,-104.97990433656067,Orangetheory Fitness,39.69844522091815,-104.98306632041931,Gym
98,Washington Park West,39.70257542873643,-104.97990433656067,The Herbal Cure,39.698963832741114,-104.98342531094421,Herbs & Spices Store
99,Washington Park West,39.70257542873643,-104.97990433656067,Pub On Pearl,39.69648675527601,-104.98067691236835,Pub
100,Washington Park West,39.70257542873643,-104.97990433656067,ListenUp,39.70411272,-104.98056348,Electronics Store
101,Washington Park West,39.70257542873643,-104.97990433656067,Overt,39.703703000000004,-104.980144,Coffee Shop
102,Washington Park West,39.70257542873643,-104.97990433656067,Dicky's,39.70224380493164,-104.98478698730469,BBQ Joint
103,Washington Park West,39.70257542873643,-104.97990433656067,My Pie,39.700713799069774,-104.9868642628626,Food Truck
104,Washington Park West,39.70257542873643,-104.97990433656067,Iyengar yoga center Denver,39.70255247157379,-104.98728058647383,Yoga Studio
105,Washington Park West,39.70257542873643,-104.97990433656067,birds & belles boutique,39.69686850790594,-104.98056650161742,Boutique
106,Washington Park West,39.70257542873643,-104.97990433656067,Wash Park Bike Trail,39.704063355197775,-104.97268672640259,Bike Trail
107,Washington Park West,39.70257542873643,-104.97990433656067,Fierce45,39.696864,-104.981118,Gym
108,Washington Park West,39.70257542873643,-104.97990433656067,Smith Lake Boathouse at Washington Park,39.703844179296496,-104.97227596733674,Lake
109,Washington Park West,39.70257542873643,-104.97990433656067,Pearl Liquors,39.69657735269021,-104.98060167703707,Liquor Store
110,Washington Park West,39.70257542873643,-104.97990433656067,Wash Park Volleyball,39.70114040870072,-104.97219800949097,Volleyball Court
111,Washington Park West,39.70257542873643,-104.97990433656067,RTD Light Rail E Line,39.69911937294502,-104.98669880351666,Light Rail Station
112,Washington Park West,39.70257542873643,-104.97990433656067,Integra Telecom,39.69866812076808,-104.98629508976107,Business Service
113,Washington Park West,39.70257542873643,-104.97990433656067,Wheel Fun Rentals,39.70356421719708,-104.97180245471782,Bike Rental / Bike Share
114,Washington Park West,39.70257542873643,-104.97990433656067,Ohio and South Broadway,39.701045757145444,-104.98791011569632,Intersection
115,Washington Park West,39.70257542873643,-104.97990433656067,Playground @ Wash Park,39.70337506065086,-104.97169406045937,Playground
116,Washington Park West,39.70257542873643,-104.97990433656067,washington park grand tree with grounding roots,39.703072769332415,-104.97160278114062,Tree
117,Washington Park West,39.70257542873643,-104.97990433656067,Blue Bridal Boutique,39.70420181679328,-104.98802686204073,Bridal Shop
118,Washington Park West,39.70257542873643,-104.97990433656067,Mississippi and Lincoln,39.696412,-104.982817,Intersection
119,Washington Park West,39.70257542873643,-104.97990433656067,Campus Liquor,39.696245000000005,-104.98251100000002,Miscellaneous Shop
120,Speer,39.719244624904285,-104.98029408743278,Rosebud Cafe,39.718138,-104.981248,Café
121,Speer,39.719244624904285,-104.98029408743278,Waffle Brothers,39.7182875180752,-104.9789169507443,Breakfast Spot
122,Speer,39.719244624904285,-104.98029408743278,Hungarian Freedom Park,39.71783821139603,-104.97712527333306,Park
123,Speer,39.719244624904285,-104.98029408743278,Carmine's on Penn,39.71495937209496,-104.98131035422212,Italian Restaurant
124,Speer,39.719244624904285,-104.98029408743278,Alamo Placita Park,39.7214573370664,-104.97528251980434,Park
125,Speer,39.719244624904285,-104.98029408743278,Mayan Theatre,39.71870355792762,-104.9873424903361,Indie Movie Theater
126,Speer,39.719244624904285,-104.98029408743278,Rise & Shine,39.714969,-104.981196,Breakfast Spot
127,Speer,39.719244624904285,-104.98029408743278,Sweet Action Ice Cream,39.71754384114271,-104.98735185483699,Ice Cream Shop
128,Speer,39.719244624904285,-104.98029408743278,Baere Brewing Co.,39.721379067603465,-104.98706855751888,Brewery
129,Speer,39.719244624904285,-104.98029408743278,Uncle,39.714882,-104.981668,Ramen Restaurant
130,Speer,39.719244624904285,-104.98029408743278,MUTINY Information Cafe,39.71647387382231,-104.9873170524012,Bookstore
131,Speer,39.719244624904285,-104.98029408743278,Herban Underground,39.7178869,-104.987174,Marijuana Dispensary
132,Speer,39.719244624904285,-104.98029408743278,Illuzion Glass,39.72013057230064,-104.98735148934674,Smoke Shop
133,Speer,39.719244624904285,-104.98029408743278,Firefly Massage,39.71996570570368,-104.97668811139857,Massage Studio
134,Speer,39.719244624904285,-104.98029408743278,CorePower Yoga,39.7208055,-104.9877806,Yoga Studio
135,Speer,39.719244624904285,-104.98029408743278,Qdoba Mexican Grill,39.72473418363825,-104.98308940789684,Mexican Restaurant
136,Speer,39.719244624904285,-104.98029408743278,Fancy Tiger Clothing,39.717712302483484,-104.98767925748189,Clothing Store
137,Speer,39.719244624904285,-104.98029408743278,The Hornet Restaurant,39.71810139999999,-104.987201,American Restaurant
138,Speer,39.719244624904285,-104.98029408743278,Spur Coffee,39.71829527018675,-104.98652482209555,Coffee Shop
139,Speer,39.719244624904285,-104.98029408743278,Hope Tank,39.7177359443983,-104.9873693143278,Art Gallery
140,Speer,39.719244624904285,-104.98029408743278,Angelo's Taverna,39.725550570679616,-104.97920363418525,Italian Restaurant
141,Speer,39.719244624904285,-104.98029408743278,Taki Sushi,39.71468911410103,-104.98219162691024,Sushi Restaurant
142,Speer,39.719244624904285,-104.98029408743278,TRVE Brewing Co.,39.71991862771068,-104.98763597463197,Brewery
143,Speer,39.719244624904285,-104.98029408743278,Adorn Salon Denver,39.72019121113989,-104.98751790330418,Salon / Barbershop
144,Speer,39.719244624904285,-104.98029408743278,Cosmo's Pizza,39.72506858319454,-104.98325466737485,Pizza Place
145,Speer,39.719244624904285,-104.98029408743278,Moe's Bagel,39.724917650939325,-104.98320623443496,Bagel Shop
146,Speer,39.719244624904285,-104.98029408743278,Namaste An Aveda Concept Salon,39.71880208158261,-104.98767095625475,Salon / Barbershop
147,Speer,39.719244624904285,-104.98029408743278,Fancy Tiger Crafts,39.71771951941804,-104.98789178826176,Arts & Crafts Store
148,Speer,39.719244624904285,-104.98029408743278,Go Fish,39.7166785161838,-104.98752932682629,Japanese Restaurant
149,Speer,39.719244624904285,-104.98029408743278,Spot Bar & Grill,39.71476681191629,-104.98137483219222,Bar
150,Speer,39.719244624904285,-104.98029408743278,Cafe Byblos Greek & Lebanese,39.72204469435919,-104.9738531151345,Greek Restaurant
151,Speer,39.719244624904285,-104.98029408743278,Little India,39.72542158,-104.98288893,Indian Restaurant
152,Speer,39.719244624904285,-104.98029408743278,nooch vegan market,39.71652257171628,-104.98721324223676,Organic Grocery
153,Speer,39.719244624904285,-104.98029408743278,Historians Ale House,39.717233190487505,-104.98732780506668,Bar
154,Speer,39.719244624904285,-104.98029408743278,Goodwill Industries,39.715933458691175,-104.9877842528486,Thrift / Vintage Store
155,Speer,39.719244624904285,-104.98029408743278,Studio Lites,39.721108,-104.98823200000001,Lingerie Store
156,Speer,39.719244624904285,-104.98029408743278,Karma Asian,39.71616032868543,-104.98743066791481,Asian Restaurant
157,Speer,39.719244624904285,-104.98029408743278,Cigars On 6th,39.72572073434664,-104.9784764180272,Smoke Shop
158,Speer,39.719244624904285,-104.98029408743278,Beatrice & Woodsley,39.7158746375889,-104.98722556450753,American Restaurant
159,Speer,39.719244624904285,-104.98029408743278,Gozo,39.715931930878234,-104.98728857868038,Restaurant
160,Speer,39.719244624904285,-104.98029408743278,Sputnik,39.71642572256115,-104.98777255480846,Bar
161,Speer,39.719244624904285,-104.98029408743278,MoxieEatery,39.717907416211105,-104.98742550697274,American Restaurant
162,Speer,39.719244624904285,-104.98029408743278,Needz,39.71895605783907,-104.98776672018698,Men's Store
163,Speer,39.719244624904285,-104.98029408743278,Odyssey Bistro & Grill,39.72569632847293,-104.97955295322366,American Restaurant
164,Speer,39.719244624904285,-104.98029408743278,Pie Hole,39.71572565120206,-104.9871875689362,Pizza Place
165,Speer,39.719244624904285,-104.98029408743278,Spicy Basil,39.716861174014674,-104.98759613724914,Asian Restaurant
166,Speer,39.719244624904285,-104.98029408743278,Pablo's Coffee,39.725552868549556,-104.97892494194112,Coffee Shop
167,Speer,39.719244624904285,-104.98029408743278,Mr Lucky's Sandwiches,39.72570918842008,-104.9783541677972,Sandwich Place
168,Speer,39.719244624904285,-104.98029408743278,Yogurtland,39.724986,-104.983195,Frozen Yogurt Shop
169,Speer,39.719244624904285,-104.98029408743278,Massage Specialists,39.717859999999995,-104.98710700000001,Massage Studio
170,Speer,39.719244624904285,-104.98029408743278,Starbucks,39.725295,-104.983293,Coffee Shop
171,Speer,39.719244624904285,-104.98029408743278,Hi-Dive,39.71636229656294,-104.98781976875735,Rock Club
172,Speer,39.719244624904285,-104.98029408743278,Metropolis Coffee Baker,39.71649677281532,-104.98765188513937,Coffee Shop
173,Speer,39.719244624904285,-104.98029408743278,Decade,39.715483306968856,-104.9872526344162,Clothing Store
174,Speer,39.719244624904285,-104.98029408743278,Punch Bowl Social,39.71792860000001,-104.9879806,Gastropub
175,Speer,39.719244624904285,-104.98029408743278,3 Kings Tavern,39.715409877854825,-104.9872786883172,Rock Club
176,Speer,39.719244624904285,-104.98029408743278,Buffalo Exchange,39.71761696811412,-104.98796117480602,Thrift / Vintage Store
177,Speer,39.719244624904285,-104.98029408743278,The Irish Rover,39.71558892672081,-104.98728604694789,Pub
178,Speer,39.719244624904285,-104.98029408743278,Leña,39.7172007434813,-104.9873592103172,Latin American Restaurant
179,Speer,39.719244624904285,-104.98029408743278,Don's Club Tavern,39.7257002196892,-104.97829348316445,Bar
180,Speer,39.719244624904285,-104.98029408743278,SUGARBAKESHOP,39.72068326942154,-104.98758618447751,Coffee Shop
181,Speer,39.719244624904285,-104.98029408743278,The Wine Seller and Spirits Too,39.725452446318016,-104.97983702630167,Liquor Store
182,Speer,39.719244624904285,-104.98029408743278,Uno Mas Taqueria,39.72553589529804,-104.97799406969995,Mexican Restaurant
183,Speer,39.719244624904285,-104.98029408743278,7-Eleven,39.7211869490897,-104.988065958023,Convenience Store
184,Speer,39.719244624904285,-104.98029408743278,Canopy,39.716732804189604,-104.98732427879628,Bar
185,Speer,39.719244624904285,-104.98029408743278,Steadbrook,39.715284999999994,-104.987167,Clothing Store
186,Speer,39.719244624904285,-104.98029408743278,Blue Ice Martini Lounge and Restaurant,39.71705492012829,-104.9874648296532,Bar
187,Speer,39.719244624904285,-104.98029408743278,Dougherty's Neighborhood Pub,39.71658368597238,-104.98703760143496,Irish Pub
188,Speer,39.719244624904285,-104.98029408743278,Logan Liquors,39.71454068925447,-104.98252059545007,Wine Shop
189,Speer,39.719244624904285,-104.98029408743278,Cherry Creek Aesthetics & Massage,39.719951,-104.97883600000002,Cosmetics Shop
190,Speer,39.719244624904285,-104.98029408743278,Brothers BBQ,39.72548750668017,-104.97839773105568,BBQ Joint
191,Speer,39.719244624904285,-104.98029408743278,Barry's On Broadway,39.717683741180544,-104.98735923296083,Bar
192,Speer,39.719244624904285,-104.98029408743278,Ogden Street South,39.71453537597064,-104.9758374661504,Karaoke Bar
193,Speer,39.719244624904285,-104.98029408743278,Dunkin',39.721975455706584,-104.98708366625306,Donut Shop
194,Speer,39.719244624904285,-104.98029408743278,Boyztown,39.718736276651235,-104.98773271726984,Gay Bar
195,Speer,39.719244624904285,-104.98029408743278,Byers Junior HS Dog Park,39.714434273970895,-104.97969811907174,Dog Run
196,Speer,39.719244624904285,-104.98029408743278,RTD Bus Stop 13426,39.719312,-104.973206,Bus Stop
197,Speer,39.719244624904285,-104.98029408743278,ACE Cash Express,39.721434,-104.987001,Check Cashing Service
198,Speer,39.719244624904285,-104.98029408743278,moon river asian bistro,39.72129555525391,-104.98716665452068,Asian Restaurant
199,Speer,39.719244624904285,-104.98029408743278,Tula Hot Yoga,39.721865562827276,-104.97373074375874,Yoga Studio
200,Speer,39.719244624904285,-104.98029408743278,The crypt video,39.71905814329662,-104.9877615592597,Video Store
201,Speer,39.719244624904285,-104.98029408743278,Enterprise Rent-A-Car,39.7218522,-104.9880145,Rental Car Location
202,Speer,39.719244624904285,-104.98029408743278,Safari Seconds,39.723197,-104.98715200000001,Thrift / Vintage Store
203,Speer,39.719244624904285,-104.98029408743278,The Lark,39.722122,-104.972525,Furniture / Home Store
204,Speer,39.719244624904285,-104.98029408743278,Sukiya Ramen,39.723121,-104.987358,Ramen Restaurant
205,Speer,39.719244624904285,-104.98029408743278,Allure Skin Care & Lash,39.722421,-104.972648,Health & Beauty Service
206,Cherry Creek,39.71940025722503,-104.94928139603678,Cherry Creek Grill,39.719332952523615,-104.94975323943619,American Restaurant
207,Cherry Creek,39.71940025722503,-104.94928139603678,Aviano Coffee,39.719724,-104.95131599999999,Coffee Shop
208,Cherry Creek,39.71940025722503,-104.94928139603678,Piatti,39.71916520427021,-104.95066188039564,Italian Restaurant
209,Cherry Creek,39.71940025722503,-104.94928139603678,Sweet Green,39.720538,-104.950813,Salad Place
210,Cherry Creek,39.71940025722503,-104.94928139603678,Del Frisco's Grille,39.7186668,-104.9507968,American Restaurant
211,Cherry Creek,39.71940025722503,-104.94928139603678,Hasu Asian Bistro & Sushi,39.72047572606008,-104.9497232246435,Asian Restaurant
212,Cherry Creek,39.71940025722503,-104.94928139603678,SoulCycle Cherry Creek,39.719939,-104.95117,Cycle Studio
213,Cherry Creek,39.71940025722503,-104.94928139603678,The Bar Method,39.721191,-104.950006,Gym / Fitness Center
214,Cherry Creek,39.71940025722503,-104.94928139603678,The Container Store,39.716664,-104.950822,Furniture / Home Store
215,Cherry Creek,39.71940025722503,-104.94928139603678,Olive & Finch,39.71754130615371,-104.94765027769225,Bistro
216,Cherry Creek,39.71940025722503,-104.94928139603678,Starbucks,39.71954,-104.9532,Coffee Shop
217,Cherry Creek,39.71940025722503,-104.94928139603678,Narrative,39.71959940866267,-104.95198488235472,Restaurant
218,Cherry Creek,39.71940025722503,-104.94928139603678,Bad Daddy's Burger Bar,39.71983218358485,-104.95221192945368,Burger Joint
219,Cherry Creek,39.71940025722503,-104.94928139603678,SEPHORA,39.71697660836042,-104.95300701636472,Cosmetics Shop
220,Cherry Creek,39.71940025722503,-104.94928139603678,Crepes n' Crepes,39.72084448822794,-104.95417581227143,Creperie
221,Cherry Creek,39.71940025722503,-104.94928139603678,Aviano Coffee,39.72025623438607,-104.95434551862539,Coffee Shop
222,Cherry Creek,39.71940025722503,-104.94928139603678,Europtics,39.71856593720939,-104.95338405784054,Optical Shop
223,Cherry Creek,39.71940025722503,-104.94928139603678,"Rockstar Industries, inc",39.72134377534423,-104.95088025324276,Cosmetics Shop
224,Cherry Creek,39.71940025722503,-104.94928139603678,Chipotle Mexican Grill,39.71855993156765,-104.94956138220903,Mexican Restaurant
225,Cherry Creek,39.71940025722503,-104.94928139603678,Fortune Wok Table,39.720937,-104.954342,Chinese Restaurant
226,Cherry Creek,39.71940025722503,-104.94928139603678,True Food Kitchen,39.719205354630304,-104.95440959930414,New American Restaurant
227,Cherry Creek,39.71940025722503,-104.94928139603678,Machete Tequila + Tacos,39.721083063765555,-104.95438803962617,Mexican Restaurant
228,Cherry Creek,39.71940025722503,-104.94928139603678,Neiman Marcus,39.717229595630755,-104.95227550298324,Department Store
229,Cherry Creek,39.71940025722503,-104.94928139603678,Zaidy's Deli,39.7182618,-104.9490274,Deli / Bodega
230,Cherry Creek,39.71940025722503,-104.94928139603678,Room & Board,39.7199149625901,-104.95421095761225,Furniture / Home Store
231,Cherry Creek,39.71940025722503,-104.94928139603678,Kona Grill,39.717665640384524,-104.95271172036445,American Restaurant
232,Cherry Creek,39.71940025722503,-104.94928139603678,Lush,39.7175,-104.952668,Cosmetics Shop
233,Cherry Creek,39.71940025722503,-104.94928139603678,lululemon athletica,39.7171832,-104.9543501,Clothing Store
234,Cherry Creek,39.71940025722503,-104.94928139603678,Bombay Clay Oven,39.719003944731945,-104.95009608487487,Indian Restaurant
235,Cherry Creek,39.71940025722503,-104.94928139603678,Patxi's Chicago Pizza,39.71907528427407,-104.94991622411862,Pizza Place
236,Cherry Creek,39.71940025722503,-104.94928139603678,La Merise,39.720931278514,-104.95564031508965,French Restaurant
237,Cherry Creek,39.71940025722503,-104.94928139603678,West Elm,39.71826424751679,-104.95262574119252,Furniture / Home Store
238,Cherry Creek,39.71940025722503,-104.94928139603678,North Italia,39.71922373890816,-104.95564302047738,Italian Restaurant
239,Cherry Creek,39.71940025722503,-104.94928139603678,Sweet Ginger Asian Bistro & Sushi,39.7209464552934,-104.9554896953252,Thai Restaurant
